"ifa","timestamp","latitude","longitude"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 14:01:36.934","22.381991","113.972514"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 14:01:36.958","22.381991","113.972514"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 14:01:37.883","22.381991","113.972514"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 23:46:31.394","22.382013","113.972528"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 23:46:32.034","22.382013","113.972528"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 14:00:57.811","22.381991","113.972514"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 00:36:03.880","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:54.967","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:55.646","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:20:56.042","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:54.962","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:55.029","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:55.693","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:55.699","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:55.648","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:23:49.170","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:25:56.328","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:27:06.912","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 11:45:05.080","22.37454414","113.96553039"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 11:56:28.415","22.37454414","113.96553039"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 11:58:36.279","22.37454414","113.96553039"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:20:56.043","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:55.702","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:56.263","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:20:56.020","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:20:56.027","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:54.993","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:18:47.766","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:18:48.488","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:34:36.055","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:20:47.660","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:19:24.542","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:20:01.544","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 12:09:01.422","22.374544","113.96553"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 12:00:13.668","22.37454414","113.96553039"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:20:55.969","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:20:55.974","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:54.919","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:56.220","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:54.933","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:35:38.541","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:36:05.107","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:25:56.260","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:28:09.023","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:05:31.511","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:22:23.774","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:23:32.395","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:25:56.453","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:27:06.854","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:24:07.372","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:23:32.452","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:28:09.079","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:05:31.554","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:22:23.837","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:24:43.855","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:25:55.570","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:25:56.505","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:16:14.593","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:20:55.962","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:54.908","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 16:24:55.642","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 00:36:03.924","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:36:05.967","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:35:38.615","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:36:05.169","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:36:05.792","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:19:24.583","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:18:23.249","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:36:05.923","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:36:05.733","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 06:23:22.868","22.37454414","113.96553039"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 06:22:30.310","22.37454414","113.96553039"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 01:24:43.804","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 22:34:35.997","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:19:24.656","22.294979","114.169508"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-31 14:20:47.708","22.294979","114.169508"
