"num_obs","_col1"
"243924","1"
"87018","1"
"79813","2"
"58171","1"
"79323","1"
"113837","1"
"52968","4"
"252753","1"
"56759","1"
"89641","1"
"55307","2"
"156857","1"
"85285","3"
"70266","3"
"167793","1"
"63263","2"
"40169","5"
"303617","1"
"59895","2"
"98683","1"
"102081","2"
"122228","1"
"112463","2"
"38691","2"
"51541","5"
"35917","2"
"65880","3"
"62968","2"
"93212","2"
"86010","3"
"501328","1"
"1651423","1"
"34940","3"
"87983","1"
"87725","1"
"77123","1"
"246513","1"
"131842","2"
"87699","2"
"45771","4"
"20849","16"
"119312","1"
"814067","1"
"84462","1"
"76385","3"
"274100","1"
"40651","1"
"47392","1"
"227303","1"
"37110","5"
"38013","2"
"337240","1"
"95154","1"
"56579","1"
"248875","1"
"45760","3"
"36131","5"
"144525","1"
"156409","1"
"204324","1"
"75726","1"
"205727","1"
"46134","4"
"39929","2"
"62994","1"
"55640","1"
"62290","1"
"206199","1"
"276517","1"
"122048","2"
"131647","2"
"52919","1"
"60374","3"
"48795","3"
"693672","1"
"82673","1"
"172381","1"
"78140","1"
"74967","2"
"403457","1"
"241352","1"
"66023","1"
"126775","2"
"90042","1"
"631112","1"
"45218","5"
"109301","1"
"130094","3"
"218680","2"
"145499","1"
"129691","1"
"103316","1"
"53417","3"
"141876","1"
"66138","2"
"93293","1"
"232375","1"
"109750","1"
"75184","1"
"78758","2"
"243197","1"
"52624","2"
"419528","1"
"124619","1"
"119170","2"
"101640","1"
"125543","1"
"257293","1"
"306967","1"
"44076","5"
"43039","1"
"67564","2"
"53328","2"
"120289","1"
"50244","3"
"114260","1"
"179320","1"
"146542","1"
"247446","1"
"269448","1"
"60794","3"
"69469","2"
"96809","1"
"69944","2"
"165903","1"
"89495","2"
"42601","3"
"256791","1"
"92972","2"
"113930","1"
"69454","1"
"68773","1"
"148583","1"
"69462","1"
"73732","1"
"70973","2"
"1938780","1"
"97957","1"
"401463","1"
"132082","2"
"1160810","1"
"564821","1"
"146498","1"
"78833","1"
"70895","1"
"234256","1"
"168747","1"
"169466","1"
"300799","1"
"93713","1"
"100416","2"
"185357","1"
"41598","2"
"77384","2"
"114817","2"
"1587587","1"
"104739","2"
"88410","1"
"151936","1"
"58200","1"
"62942","1"
"246027","1"
"129080","1"
"326667","1"
"105412","1"
"149537","2"
"102594","1"
"225705","1"
"67504","1"
"668762","1"
"85251","1"
"108785","2"
"749085","1"
"114379","1"
"83630","2"
"85288","1"
"100203","2"
"156382","1"
"129649","1"
"50270","4"
"59858","1"
"234736","1"
"147157","1"
"97657","2"
"272442","1"
"74454","1"
"49525","2"
"74472","2"
"69892","2"
"37829","6"
"123758","1"
"47598","1"
"48769","2"
"209347","1"
"618904","1"
"126738","1"
"183186","1"
"79735","1"
"61269","2"
"286858","1"
"872196","1"
"68338","3"
"113605","1"
"61730","6"
"139496","1"
"126300","1"
"81239","1"
"70236","1"
"397402","1"
"40019","4"
"69738","2"
"331896","1"
"97826","1"
"64884","2"
"50951","2"
"107052","1"
"282742","1"
"140992","1"
"125633","1"
"49345","1"
"180488","1"
"145708","1"
"95022","1"
"57916","3"
"78773","1"
"54992","2"
"275305","1"
"87404","1"
"57942","2"
"48761","1"
"85233","2"
"84331","1"
"134256","1"
"115962","1"
"59855","1"
"265013","1"
"34517","2"
"53286","1"
"56553","1"
"45995","1"
"296884","1"
"298883","1"
"176989","1"
"81493","1"
"135742","1"
"51887","1"
"41340","2"
"204246","1"
"139776","1"
"163695","1"
"90259","2"
"93761","1"
"155585","1"
"131569","1"
"141842","1"
"140828","1"
"73489","1"
"100861","1"
"1834470","1"
"204264","1"
"44001","1"
"52939","1"
"127793","1"
"84615","1"
"54345","1"
"62770","2"
"63948","1"
"71370","1"
"286959","1"
"78781","1"
"487133","1"
"114128","2"
"74091","1"
"89817","1"
"79297","1"
"102803","2"
"1939513","1"
"67841","1"
"346996","1"
"72066","3"
"61295","2"
"110779","2"
"108563","1"
"267813","2"
"81688","2"
"100858","1"
"392840","1"
"153713","1"
"301735","1"
"343052","1"
"101947","2"
"196142","1"
"106113","2"
"124387","1"
"82141","2"
"82178","1"
"68320","1"
"76857","1"
"95824","1"
"210753","1"
"84990","2"
"98519","1"
"129709","1"
"52212","1"
"108313","1"
"67212","1"
"135734","1"
"74480","1"
"99667","1"
"66307","1"
"538982","1"
"160147","1"
"154889","1"
"111198","1"
"100936","1"
"110281","1"
"212228","1"
"364303","1"
"121008","1"
"128975","1"
"123422","1"
"329505","1"
"222752","1"
"608983","1"
"487892","1"
"60064","1"
"126977","1"
"99125","1"
"180326","1"
"157999","1"
"164915","1"
"49832","1"
"155794","1"
"240997","1"
"294354","1"
"81382","1"
"1037238","1"
"91093","1"
"108571","1"
"123897","1"
"75228","1"
"124196","1"
"129416","1"
"77204","1"
"198594","1"
"105461","1"
"63672","1"
"97276","1"
"136944","1"
"211329","1"
"149519","1"
"199017","1"
"117007","1"
"192456","1"
"207898","1"
"110641","1"
"86508","1"
"77561","1"
"130450","1"
"123141","1"
"366066","1"
"154652","1"
"116532","1"
"56733","1"
"105596","1"
"91236","1"
"123485","1"
"87905","1"
"50322","1"
"75720","1"
"292797","1"
"530359","1"
"163976","1"
"150906","1"
"259411","1"
"306466","1"
"123503","1"
"72527","1"
"64219","1"
"98585","1"
"48910","1"
"117231","1"
"56800","1"
"64402","1"
"997","1377"
"5728","131"
"84928","1"
"44212","1"
"3599","211"
"100","24987"
"10136","46"
"215","10131"
"1252","1050"
"548","3111"
"717","2175"
"496","3447"
"2363","401"
"12513","28"
"7180","65"
"10084","50"
"37132","5"
"5525","115"
"131271","1"
"4047","199"
"19466","18"
"1015","1401"
"110107","1"
"436","4156"
"12412","34"
"2176","477"
"514","3401"
"4133","162"
"1012","1337"
"13632","24"
"2629","358"
"4302","182"
"5548","131"
"2910","291"
"169187","1"
"15649","25"
"1476","826"
"37685","8"
"2004","545"
"937","1546"
"4571","152"
"676","2341"
"629991","1"
"2475","372"
"6307","95"
"4171","201"
"18194","18"
"2164","464"
"35795","6"
"83127","2"
"5084","151"
"1667","743"
"9852","43"
"4354","162"
"1719","623"
"17565","25"
"25454","7"
"13434","28"
"17101","24"
"6020","97"
"23486","10"
"8684","57"
"4287","148"
"4032","161"
"4646","171"
"1888","556"
"43951","3"
"7678","64"
"28071","12"
"4391","175"
"13197","25"
"3887","191"
"105774","3"
"7203","75"
"1641","698"
"4601","167"
"25166","12"
"7464","70"
"37450","3"
"22057","19"
"2670","354"
"30088","5"
"4777","129"
"19223","15"
"31731","12"
"6510","77"
"1450","849"
"2411","445"
"10817","45"
"85905","2"
"12000","35"
"74834","3"
"7281","71"
"6962","79"
"70257","2"
"18846","13"
"8145","74"
"5989","99"
"5290","127"
"16544","22"
"12753","28"
"9777","54"
"4276","172"
"44766","6"
"174714","1"
"6278","100"
"11539","39"
"11356","40"
"46577","2"
"9417","58"
"8426","59"
"72862","1"
"13142","41"
"23074","10"
"10302","31"
"28764","8"
"7570","57"
"7865","73"
"16046","14"
"2748","307"
"83932","2"
"29048","9"
"12678","33"
"15107","20"
"28008","13"
"9119","58"
"150692","2"
"6948","68"
"109669","2"
"6203","98"
"8262","73"
"5081","135"
"118764","1"
"10829","28"
"24526","12"
"117573","1"
"6742","76"
"9594","39"
"21674","9"
"17727","16"
"23950","10"
"10058","46"
"16547","23"
"3429","225"
"24781","9"
"10316","44"
"8557","46"
"51589","5"
"9365","63"
"9881","47"
"12034","46"
"9377","46"
"13467","32"
"18785","16"
"33846","7"
"5627","115"
"9980","41"
"7939","73"
"21854","15"
"72532","1"
"24309","10"
"30706","8"
"23022","11"
"12988","33"
"30477","14"
"19279","18"
"63749","4"
"4803","136"
"69037","1"
"49160","3"
"31903","7"
"13939","28"
"22315","12"
"21121","12"
"296782","1"
"82566","2"
"102480","2"
"44713","4"
"17547","20"
"45821","4"
"24447","14"
"43232","5"
"60545","4"
"12933","33"
"111762","1"
"14930","18"
"21517","13"
"15780","21"
"14646","20"
"426322","1"
"41963","3"
"24471","13"
"14182","29"
"152574","2"
"9414","49"
"28924","9"
"41488","8"
"11215","41"
"28332","7"
"36926","8"
"18022","19"
"34152","8"
"20443","18"
"9362","53"
"28947","10"
"59198","3"
"21481","12"
"99029","3"
"41731","5"
"36679","9"
"34523","6"
"65283","2"
"481805","1"
"21596","18"
"7887","65"
"29531","11"
"34763","8"
"29853","13"
"42329","4"
"22753","7"
"44598","5"
"11510","36"
"45780","3"
"16536","14"
"14156","26"
"26350","11"
"61944","2"
"63846","2"
"34616","6"
"7383","68"
"23796","8"
"20170","13"
"40010","10"
"6664","84"
"38662","2"
"19171","20"
"17008","10"
"8879","51"
"79763","4"
"15350","23"
"48931","3"
"31042","7"
"13629","30"
"22521","13"
"46589","3"
"27135","4"
"27576","8"
"23999","13"
"23535","12"
"60780","1"
"15867","18"
"7722","55"
"52543","3"
"13890","21"
"20293","11"
"25735","8"
"50948","6"
"10571","32"
"246145","1"
"39733","5"
"51716","5"
"13655","30"
"35615","8"
"14815","21"
"34358","7"
"60246","1"
"14594","22"
"25747","11"
"12214","39"
"20660","10"
"29924","7"
"25657","10"
"6049","82"
"27891","13"
"26593","7"
"31952","8"
"53325","1"
"140812","2"
"20141","23"
"17034","16"
"194090","1"
"24231","4"
"21559","16"
"13343","34"
"11536","35"
"13677","36"
"23715","16"
"98629","2"
"76286","4"
"15533","20"
"59014","3"
"25631","12"
"34778","7"
"68909","1"
"18475","20"
"51188","2"
"13991","30"
"30867","10"
"21353","17"
"79740","2"
"69363","2"
"27416","9"
"27445","11"
"40178","8"
"73471","1"
"25912","12"
"125033","1"
"26229","5"
"67050","2"
"55620","5"
"151096","1"
"119987","1"
"34541","3"
"11315","36"
"46114","2"
"68830","2"
"17255","16"
"47982","8"
"45059","4"
"39833","5"
"62648","2"
"15144","19"
"10500","43"
"40320","6"
"17779","25"
"46798","3"
"35268","7"
"125085","1"
"44246","5"
"39392","6"
"22281","14"
"12603","28"
"66914","2"
"51728","5"
"62408","2"
"36769","8"
"25016","9"
"27106","6"
"63857","2"
"26233","12"
"161672","1"
"446509","1"
"258866","1"
"28343","7"
"953168","1"
"58336","2"
"34317","5"
"107229","1"
"327276","1"
"346022","1"
"111567","1"
"41024","2"
"46225","4"
"44658","6"
"64785","2"
"71349","2"
"34538","6"
"31439","5"
"19898","14"
"51084","4"
"46316","7"
"83794","4"
"29781","10"
"31794","10"
"14391","21"
"79381","3"
"76323","2"
"45260","4"
"91679","2"
"51234","4"
"141589","1"
"49647","5"
"173259","1"
"89111","1"
"48456","3"
"200808","1"
"57113","7"
"37236","7"
"97203","1"
"33894","6"
"22599","16"
"29526","4"
"22996","9"
"56795","2"
"304185","2"
"8719","56"
"11971","33"
"35732","5"
"22576","18"
"252878","1"
"98884","2"
"23332","11"
"40769","3"
"118828","1"
"60747","2"
"112776","2"
"34257","7"
"59220","2"
"32419","10"
"17985","19"
"34833","9"
"50163","1"
"51926","2"
"16252","25"
"33897","10"
"25013","13"
"21828","18"
"283122","1"
"48232","4"
"68872","3"
"61933","4"
"95331","1"
"146185","1"
"41462","2"
"23532","9"
"31196","9"
"48659","2"
"34848","2"
"615395","1"
"63142","2"
"75819","3"
"261961","1"
"72506","5"
"47012","3"
"42659","4"
"91174","1"
"36641","4"
"58977","3"
"80679","1"
"67483","1"
"46349","2"
"36311","5"
"29950","10"
"17446","10"
"90702","3"
"368276","1"
"43636","2"
"104119","2"
"37210","5"
"19362","21"
"72929","1"
"104890","2"
"44317","7"
"96099","1"
"187077","1"
"52322","2"
"65301","2"
"122604","3"
"37531","2"
"103142","1"
"38902","7"
"46600","4"
"60750","2"
"80833","1"
"19643","15"
"33100","7"
"29807","11"
"42943","4"
"58542","2"
"41076","4"
"34100","4"
"51626","1"
"47757","3"
"31114","7"
"74086","1"
"27573","7"
"37427","6"
"53104","3"
"29022","12"
"40747","5"
"63628","2"
"67742","5"
"78984","4"
"30451","3"
"43920","7"
"30211","3"
"22098","5"
"97461","1"
"62150","3"
"26196","6"
"208903","1"
"108626","2"
"56443","2"
"111058","2"
"806820","1"
"40099","4"
"132158","1"
"28479","8"
"243653","1"
"20182","17"
"98183","1"
"41649","5"
"132204","1"
"62113","4"
"35792","4"
"49853","5"
"92648","1"
"118550","3"
"17521","10"
"40549","3"
"57637","4"
"218633","1"
"203495","1"
"43382","4"
"20634","10"
"46952","4"
"211575","1"
"43464","3"
"84897","1"
"92334","2"
"48876","5"
"12475","40"
"63782","2"
"50792","2"
"97154","2"
"25967","9"
"111582","2"
"33404","10"
"24179","10"
"49504","5"
"72576","1"
"68857","6"
"54441","2"
"45100","3"
"123970","1"
"218080","2"
"31207","7"
"26387","7"
"331033","1"
"37158","8"
"75845","1"
"54519","1"
"87046","1"
"110646","2"
"35279","4"
"87581","2"
"42247","3"
"124793","1"
"27082","11"
"36207","8"
"33112","5"
"45792","2"
"43195","4"
"55377","2"
"79231","2"
"28145","5"
"70051","2"
"112080","1"
"70504","2"
"84430","3"
"214767","1"
"39796","4"
"84474","3"
"43235","2"
"48258","4"
"86406","1"
"22495","15"
"60125","2"
"44366","7"
"110362","2"
"90163","2"
"32401","9"
"49673","3"
"44778","3"
"42850","6"
"91731","2"
"22359","7"
"57588","2"
"127152","1"
"209637","1"
"126141","2"
"105115","1"
"46769","4"
"51469","3"
"100759","2"
"167248","1"
"70014","1"
"87042","1"
"94676","1"
"52161","1"
"25211","6"
"55739","3"
"53258","3"
"49318","1"
"176366","1"
"49905","4"
"61211","2"
"30500","4"
"236007","1"
"47510","4"
"38954","5"
"380458","1"
"56855","4"
"41207","2"
"39085","3"
"51795","3"
"26645","8"
"81839","1"
"48490","5"
"266538","1"
"61675","1"
"83543","1"
"60732","3"
"105130","1"
"226508","1"
"73434","3"
"46858","4"
"108614","1"
"46717","1"
"25660","4"
"62191","2"
"64026","2"
"52817","4"
"102255","1"
"88606","2"
"218054","1"
"37648","3"
"49186","2"
"123263","3"
"461378","1"
"49209","3"
"36428","3"
"192638","1"
"148741","1"
"171261","1"
"36147","5"
"43924","1"
"58093","2"
"181773","1"
"176129","1"
"27648","4"
"168880","2"
"195310","1"
"63640","1"
"65324","2"
"24935","7"
"43198","5"
"214663","1"
"172245","2"
"38209","5"
"100084","2"
"440338","1"
"112098","1"
"61904","1"
"78752","1"
"57835","1"
"76002","5"
"75564","2"
"166466","1"
"62846","2"
"75792","1"
"75361","1"
"35526","6"
"63562","3"
"55380","3"
"142525","1"
"82094","3"
"71414","1"
"52820","2"
"92327","1"
"291818","1"
"149988","1"
"53808","3"
"258147","1"
"52139","2"
"42663","1"
"550100","1"
"119744","1"
"89718","3"
"619467","1"
"150657","1"
"26129","9"
"45870","5"
"250921","1"
"126900","2"
"50388","3"
"179427","1"
"40305","4"
"81186","1"
"160040","1"
"30784","3"
"46780","3"
"62382","4"
"40425","1"
"44137","2"
"113756","1"
"244667","1"
"145564","1"
"79378","1"
"210156","1"
"96627","1"
"164075","1"
"73187","2"
"84227","2"
"46783","2"
"39830","1"
"43441","4"
"66237","2"
"72686","4"
"210079","1"
"55664","4"
"75530","1"
"71057","3"
"76297","1"
"56084","3"
"81878","1"
"452296","1"
"135979","2"
"98191","1"
"117356","1"
"70530","2"
"55425","5"
"155220","1"
"347875","1"
"5483744","1"
"48026","2"
"211141","1"
"102742","2"
"107495","1"
"40844","3"
"72671","2"
"265138","1"
"61361","1"
"1201500","1"
"104617","1"
"669142","1"
"153356","1"
"80384","1"
"33595","5"
"84980","1"
"81114","1"
"827748","1"
"76784","1"
"121863","1"
"90238","1"
"86114","1"
"66286","2"
"55893","1"
"52940","3"
"181343","1"
"183285","1"
"40331","6"
"132727","2"
"186676","1"
"411105","1"
"56394","3"
"201313","1"
"290076","1"
"75780","4"
"57742","1"
"50354","3"
"56368","4"
"54246","1"
"123005","1"
"96713","1"
"424769","1"
"173491","1"
"72981","1"
"263219","2"
"65481","2"
"84044","1"
"107547","1"
"210393","1"
"221886","1"
"104116","2"
"30294","5"
"60163","2"
"37681","4"
"216126","1"
"179067","1"
"133633","1"
"52963","4"
"107031","1"
"64605","1"
"265561","1"
"81338","1"
"52304","3"
"54939","3"
"65773","2"
"175115","1"
"76065","2"
"151957","2"
"313818","1"
"221175","1"
"64231","3"
"53067","4"
"92120","1"
"38415","4"
"195336","1"
"226451","1"
"69796","1"
"59298","4"
"81552","1"
"68175","3"
"45578","1"
"77947","1"
"105826","1"
"65900","2"
"226340","1"
"94826","1"
"85885","1"
"173412","1"
"87349","1"
"91066","4"
"166747","1"
"48493","2"
"77764","1"
"104333","2"
"58513","1"
"79198","2"
"115115","1"
"97667","2"
"564505","1"
"175853","1"
"68356","2"
"418350","1"
"71828","2"
"114202","2"
"45354","3"
"66878","1"
"84711","1"
"38673","3"
"71626","1"
"130729","1"
"94969","1"
"99763","3"
"182320","1"
"45114","1"
"168327","1"
"81627","1"
"62087","3"
"54957","2"
"106069","1"
"79845","1"
"115732","1"
"224543","1"
"209992","1"
"102245","1"
"123865","1"
"120946","1"
"44882","3"
"87095","1"
"160733","1"
"49751","2"
"59931","1"
"216373","1"
"48951","3"
"317149","1"
"80178","2"
"207724","1"
"161747","1"
"45073","4"
"40346","3"
"54725","1"
"214921","1"
"94852","1"
"73408","1"
"216381","1"
"241560","1"
"54272","2"
"81271","1"
"75283","1"
"98165","1"
"66477","2"
"65538","4"
"54710","1"
"93674","1"
"99119","1"
"122645","1"
"162417","1"
"168442","1"
"98349","1"
"73007","3"
"82161","1"
"93311","1"
"57872","1"
"300677","1"
"187836","1"
"163869","1"
"55922","2"
"44838","1"
"120010","1"
"133479","1"
"118939","1"
"165894","1"
"1105306","1"
"43060","3"
"242983","1"
"159760","1"
"182795","1"
"102678","1"
"54945","2"
"68179","2"
"299892","1"
"56601","1"
"544363","1"
"154910","1"
"113495","1"
"297224","1"
"59493","2"
"96866","1"
"251258","1"
"97910","1"
"560911","1"
"55440","1"
"100043","1"
"157545","1"
"51345","1"
"119228","1"
"48427","2"
"57098","1"
"225288","1"
"84351","2"
"88465","2"
"90201","1"
"116304","1"
"222653","1"
"146597","1"
"83929","1"
"77483","1"
"165564","1"
"71492","1"
"61214","1"
"121619","1"
"180224","1"
"95470","1"
"223132","1"
"57356","2"
"167005","1"
"43719","1"
"99322","2"
"108913","1"
"294574","1"
"76066","1"
"105081","1"
"168147","1"
"47794","1"
"225546","1"
"65912","2"
"101275","2"
"92079","1"
"388620","1"
"186398","1"
"589434","1"
"113741","1"
"221717","1"
"182398","1"
"93415","1"
"73184","2"
"170097","1"
"82514","1"
"505173","1"
"40604","1"
"107330","1"
"200860","1"
"241594","1"
"311445","1"
"187537","1"
"77503","1"
"180079","1"
"99101","1"
"352883","1"
"110156","1"
"701957","1"
"80650","1"
"137319","1"
"59527","1"
"67165","1"
"81481","1"
"294974","1"
"165613","1"
"157558","1"
"148891","1"
"177727","1"
"218802","1"
"153614","1"
"75616","3"
"115182","1"
"296172","1"
"75987","2"
"344985","1"
"141151","1"
"109688","3"
"123584","1"
"70413","1"
"97383","1"
"72008","2"
"230621","1"
"145901","1"
"82308","1"
"60819","1"
"636492","1"
"127656","1"
"365184","1"
"279757","1"
"441030","1"
"80874","2"
"86885","1"
"110530","2"
"114692","1"
"62866","2"
"183334","1"
"156388","1"
"390559","1"
"113240","1"
"172522","1"
"487465","1"
"301610","1"
"135841","1"
"102233","1"
"79665","1"
"81836","1"
"47551","1"
"117690","1"
"131227","1"
"96544","1"
"104977","1"
"1117285","1"
"146638","1"
"54501","1"
"821022","1"
"289139","1"
"111631","1"
"84932","1"
"161698","1"
"73692","1"
"128438","1"
"216654","1"
"150362","1"
"114220","1"
"89221","1"
"76039","1"
"82742","1"
"57580","1"
"284757","1"
"124393","1"
"79897","1"
"99070","1"
"120163","1"
"126975","1"
"68854","1"
"286942","1"
"66926","1"
"397576","1"
"147574","1"
"128558","1"
"158659","1"
"58782","1"
"97850","1"
"567873","1"
"134902","1"
"90253","1"
"109153","1"
"177297","1"
"238739","1"
"42479","1"
"125755","1"
"163637","1"
"103658","1"
"8942","61"
"9","346782"
"16611","21"
"1192","1076"
"9152","49"
"76","33641"
"4279","157"
"22483","18"
"960","1424"
"3299","275"
"952","1507"
"4122","180"
"3650","200"
"1716","651"
"15623","24"
"653","2479"
"260","8019"
"3313","287"
"1409","867"
"4107","198"
"4351","172"
"1630","730"
"4096","177"
"1270","986"
"256","8127"
"238","8810"
"754","2094"
"26601","13"
"1690","667"
"6064","90"
"462","3930"
"1461","790"
"3018","287"
"4766","171"
"28677","11"
"25178","9"
"24051","13"
"2206","469"
"7386","84"
"3348","227"
"2386","361"
"5264","120"
"26674","10"
"1229","1062"
"20657","14"
"2655","329"
"41491","5"
"3463","247"
"3374","232"
"4148","163"
"986","1440"
"12615","28"
"7206","85"
"13452","28"
"5032","141"
"8658","59"
"7681","68"
"4104","189"
"9733","46"
"3093","315"
"272575","1"
"39575","4"
"15376","19"
"108240","1"
"22393","12"
"3377","207"
"5803","110"
"4406","160"
"1951","571"
"2618","370"
"6023","102"
"7670","76"
"8767","72"
"44893","10"
"2154","464"
"5948","101"
"19182","18"
"32135","7"
"45818","4"
"4748","132"
"55979","3"
"22034","19"
"3168","255"
"12255","34"
"4545","149"
"90204","2"
"5829","108"
"5522","128"
"18950","20"
"17026","23"
"10166","45"
"7531","66"
"88984","1"
"3572","217"
"6012","111"
"27651","13"
"9336","68"
"13976","23"
"26121","9"
"20750","10"
"13710","31"
"13801","32"
"3366","264"
"8160","59"
"26491","15"
"41783","3"
"55215","5"
"12693","31"
"27370","11"
"82592","2"
"16150","22"
"40268","6"
"56641","3"
"44194","7"
"16349","18"
"71787","3"
"7449","86"
"16353","18"
"51803","2"
"56615","2"
"24152","18"
"7501","64"
"72431","1"
"37711","7"
"7086","91"
"11244","47"
"16585","18"
"4935","133"
"37468","6"
"34369","4"
"72955","4"
"36911","8"
"2490","390"
"17229","22"
"7861","76"
"8640","68"
"10556","44"
"23040","8"
"41577","6"
"29343","5"
"12498","30"
"8142","57"
"17049","20"
"13912","25"
"17060","21"
"81320","3"
"15013","18"
"28149","7"
"296284","1"
"14174","35"
"19179","18"
"4388","156"
"3812","216"
"26996","11"
"66724","3"
"7296","71"
"88307","1"
"87326","2"
"14672","33"
"17704","16"
"36803","4"
"18527","15"
"35511","8"
"14414","26"
"11585","38"
"8939","56"
"31397","9"
"42502","2"
"41540","5"
"33060","3"
"9844","41"
"151908","2"
"13191","22"
"92357","2"
"23223","9"
"49134","10"
"12258","32"
"43699","4"
"13475","30"
"5293","125"
"10780","49"
"21173","14"
"11030","49"
"41566","8"
"19208","15"
"108988","1"
"12295","29"
"516267","1"
"17292","21"
"28864","9"
"43018","4"
"14669","28"
"13228","33"
"12970","28"
"35036","4"
"85908","2"
"23973","12"
"10777","37"
"57353","3"
"19938","15"
"12730","39"
"9519","49"
"7412","74"
"11255","40"
"45347","3"
"31259","4"
"64524","1"
"15915","26"
"72199","1"
"27393","12"
"71836","2"
"232230","1"
"29346","9"
"10298","32"
"33564","8"
"22109","15"
"400963","1"
"12663","35"
"18265","10"
"54736","5"
"49624","5"
"36259","7"
"101238","1"
"6009","95"
"15545","20"
"245887","1"
"10178","42"
"77016","1"
"23060","10"
"32625","7"
"16072","21"
"65799","2"
"13217","38"
"26611","5"
"28266","8"
"150875","1"
"22573","18"
"33879","7"
"15110","21"
"22816","13"
"18587","13"
"38430","8"
"21338","18"
"36170","3"
"78217","2"
"96473","1"
"18538","17"
"119048","2"
"24758","10"
"55200","4"
"62228","3"
"98363","2"
"18599","10"
"27828","5"
"27453","5"
"22543","7"
"30383","14"
"38790","6"
"314967","1"
"39343","2"
"15092","14"
"38386","5"
"12049","48"
"36481","2"
"29280","13"
"29519","9"
"7641","75"
"23475","9"
"21416","9"
"18887","23"
"26761","10"
"21095","11"
"16731","17"
"15605","24"
"39694","4"
"55658","4"
"58097","4"
"37633","5"
"17988","12"
"12218","38"
"163614","2"
"24706","16"
"20900","21"
"40821","4"
"150991","1"
"68562","2"
"128135","2"
"56383","4"
"39074","5"
"21390","14"
"24844","9"
"35297","9"
"33512","9"
"76091","3"
"48984","3"
"12329","30"
"19257","15"
"107211","2"
"15892","18"
"75309","3"
"16102","18"
"17513","19"
"31262","9"
"20118","9"
"50586","2"
"16881","17"
"49613","3"
"16765","22"
"59295","6"
"26416","11"
"53962","3"
"198675","1"
"10982","34"
"61646","1"
"70309","2"
"15828","15"
"96768","1"
"47476","3"
"27854","7"
"48516","5"
"79175","1"
"20918","20"
"57551","2"
"185751","1"
"31582","6"
"35477","9"
"300098","1"
"510862","1"
"112023","4"
"21803","11"
"19388","27"
"13947","20"
"33647","6"
"19886","11"
"63823","2"
"25448","12"
"24980","8"
"30923","10"
"67981","3"
"49470","3"
"16397","13"
"70612","4"
"43456","5"
"22101","12"
"52989","6"
"32449","3"
"45036","3"
"96731","1"
"24399","11"
"33535","8"
"52270","5"
"58539","2"
"18243","23"
"37891","4"
"89456","1"
"29990","11"
"67379","6"
"27868","8"
"39108","8"
"26596","14"
"23790","7"
"82117","2"
"99041","1"
"91163","2"
"30758","10"
"18463","14"
"36949","7"
"23280","12"
"97745","3"
"83830","1"
"22367","13"
"19239","22"
"44905","3"
"71724","2"
"31442","12"
"96111","1"
"55174","2"
"41027","9"
"58774","2"
"42963","4"
"78955","1"
"18423","11"
"15548","23"
"67715","4"
"21379","10"
"29512","6"
"125706","1"
"24732","10"
"180946","1"
"31981","4"
"32880","6"
"35216","5"
"24486","14"
"100597","1"
"46102","6"
"59991","3"
"50900","5"
"74373","4"
"150171","1"
"129314","1"
"20185","14"
"53262","3"
"67161","1"
"21529","18"
"57640","1"
"85485","2"
"30545","10"
"32783","6"
"66234","1"
"32161","9"
"66521","2"
"34168","3"
"30021","10"
"61394","4"
"44392","1"
"67640","2"
"70275","1"
"55919","2"
"144850","1"
"278563","1"
"62689","3"
"39627","5"
"80335","1"
"314552","1"
"73909","1"
"114715","1"
"40091","6"
"20402","20"
"13950","16"
"79812","1"
"21364","14"
"479216","2"
"39564","4"
"95032","1"
"200976","1"
"110527","1"
"75645","2"
"49942","3"
"60275","1"
"59475","3"
"42468","5"
"37693","5"
"26427","14"
"74602","1"
"12937","30"
"39968","6"
"70773","1"
"41514","10"
"110837","1"
"53980","1"
"25732","9"
"32004","7"
"33120","8"
"27865","8"
"103139","1"
"40085","6"
"33797","4"
"101223","2"
"117233","1"
"45140","4"
"25451","9"
"165848","1"
"49676","2"
"29564","2"
"34239","3"
"124123","2"
"153327","1"
"33710","2"
"38545","6"
"48487","1"
"147727","1"
"114718","3"
"25915","12"
"66057","1"
"45177","4"
"69115","1"
"30395","4"
"208443","1"
"21914","11"
"21469","8"
"57170","2"
"131986","1"
"150953","1"
"38086","3"
"85590","1"
"81833","2"
"247826","1"
"109243","2"
"13835","31"
"46027","4"
"90006","1"
"69138","2"
"526110","1"
"485814","1"
"154008","1"
"187312","1"
"414418","1"
"115179","1"
"64269","2"
"36955","6"
"33018","8"
"94688","3"
"42505","5"
"35975","3"
"97495","3"
"58299","4"
"37495","5"
"60171","2"
"83262","2"
"35039","4"
"152608","1"
"82558","1"
"100238","1"
"437176","1"
"33463","8"
"141791","1"
"557173","1"
"48774","3"
"85152","2"
"86057","2"
"129280","1"
"56858","1"
"53026","6"
"37004","8"
"35073","8"
"41522","3"
"80619","1"
"185161","1"
"61930","2"
"65721","1"
"120654","1"
"56918","6"
"108011","2"
"65043","3"
"27615","5"
"93629","1"
"346932","1"
"24669","12"
"195954","1"
"88494","2"
"56144","2"
"44942","2"
"124676","1"
"133891","2"
"113704","1"
"86690","4"
"123068","1"
"39572","2"
"88629","2"
"111878","1"
"56214","1"
"44496","3"
"55612","4"
